"path","sha256","format","references","usageStatus","screens","states","sourcePath","publishedPath","expectedTransparency","finding","priority","verificationStatus","width","height","alphaType","alpha0Ratio","alphaPartialRatio","alpha255Ratio","partialVisibleRatio","minAlpha","maxAlpha","meanAlpha","visibleBounds","pngBitDepth","pngColorType"
"assets/tiles/_demo/stone_template_ground_brick_48x24_refstyle.png","89e28a7d5275ef57f41cc8e5db9db6bbd3ba6c26a3d41db688dee28d5b4869ac","png","","backup/preview; not active","world/editor","normal; inspect state-specific rendering","assets/tiles/_demo/stone_template_ground_brick_48x24_refstyle.png","assets/tiles/_demo/stone_template_ground_brick_48x24_refstyle.png","review by role","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded ; not in tested Flutter bundle; contact sheet inspection for assets; no live-world claim","1536","24","graded","0.4340277777777778","0.08333333333333333","0.4826388888888889","0.147239263803681","0","255","133.16319444444446","0,0,1536,24","8","6"
"assets/tiles/black_forest/black_forest_ground_07.png","5362ceeee375c95b2b89ae92ff34ee69c8b85435c47ea8e120d8747f32accd7d","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_07.png","assets/tiles/black_forest/black_forest_ground_07.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_08.png","440599a1baa52f544ea6325868ebc7a308642fc905867e59ef7f00b2c90c0bae","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_08.png","assets/tiles/black_forest/black_forest_ground_08.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_09.png","aa523a494e9fe69d6a77165e95f19d6c79d3385b7f664e17d9a7f7198b502937","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_09.png","assets/tiles/black_forest/black_forest_ground_09.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_10.png","125ffe871145061023064dd4e716544e3e5c7a2337e4c8f765168188ae8f47db","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_10.png","assets/tiles/black_forest/black_forest_ground_10.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_11.png","6c0a06d06ebdaec444490eb4f4923f9ca94d7483ee953d0499b289b69506fb44","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_11.png","assets/tiles/black_forest/black_forest_ground_11.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_12.png","1dc22b3381d519c6c49a40a8fa25080bd79c68d3e0ff97547243fb0f4af84452","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_12.png","assets/tiles/black_forest/black_forest_ground_12.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_13.png","17d7c8475214fbf1510ef10fe968588e3fc737885b18076046848b884559f3e9","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_13.png","assets/tiles/black_forest/black_forest_ground_13.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_14.png","5d4b9bad9ccfb9033d17e4a67e5a335eaef9e40e043586a19233c046d337528f","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_14.png","assets/tiles/black_forest/black_forest_ground_14.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_15.png","9c4a8cc276e4ef6b6b17ea1aa11c272c49f9c305050e1bf9c342768dedf10246","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_15.png","assets/tiles/black_forest/black_forest_ground_15.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_16.png","f0eb2c9fbf456011c3b2bf9f087c7192994bc52f53ed146977978fefa3d128a0","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_16.png","assets/tiles/black_forest/black_forest_ground_16.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_17.png","9260755870abb44c648874908025058d207eb1ecd5c913901cfd5e1a0757e3d8","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_17.png","assets/tiles/black_forest/black_forest_ground_17.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_18.png","5e3198f4ea877d70dc2e669a18a7b24b79a987173f057c26e74f3c8211cdca18","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_18.png","assets/tiles/black_forest/black_forest_ground_18.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_19.png","0ab62a57abe1bea98b1cdfd54d5004c7f3eee309a39e4968fc0af428223a3c87","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_19.png","assets/tiles/black_forest/black_forest_ground_19.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_20.png","b486db6bcb46a10903bd3d5219607a2aa7c9001e4cade5cbb653474d4afb3711","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_20.png","assets/tiles/black_forest/black_forest_ground_20.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_21.png","e39ecf10090fc126341c1e43cafb6d34eb14a5cba0041dbc9c40d26bcd56daba","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_21.png","assets/tiles/black_forest/black_forest_ground_21.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_22.png","c2c73d3a936428ca9ad356932fadc4ea90a06b2e1cb32cd2fd72abeb1ee89cd9","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_22.png","assets/tiles/black_forest/black_forest_ground_22.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_23.png","aa1d941c988ddef909f59850e73adaaa4959e4f47015eeb69ebe968297d920d6","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_23.png","assets/tiles/black_forest/black_forest_ground_23.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_24.png","8febc723e0e10e6d00cca612347ac7d3acf173be697407dacfe22d08c60035f3","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_24.png","assets/tiles/black_forest/black_forest_ground_24.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_25.png","9798065ec71f54f40bbcbb55eb34c1e9c5e97888a5c62ee2f8a8afc9d815d9fc","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_25.png","assets/tiles/black_forest/black_forest_ground_25.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_26.png","db761b68073adf496385bf6e60cd3191809f6f7cd0442d86f16147c7b14272ee","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_26.png","assets/tiles/black_forest/black_forest_ground_26.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_27.png","780f683e3dcd816768cab2a78b0f6dbd61cf24f47fc2bef63cfcaacb0b6f5680","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_27.png","assets/tiles/black_forest/black_forest_ground_27.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_28.png","2d669fcb286741466f50595ec50b6a2995fde241b0b0f25b7edc5a558bef168f","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_28.png","assets/tiles/black_forest/black_forest_ground_28.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_29.png","053f09bbeed942d868d353fad953c68611189c8a23046847b5ae73de8614a384","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_29.png","assets/tiles/black_forest/black_forest_ground_29.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_30.png","aefd28e2521477709a6640c78cc577e5bd6d3d5c4253bab0de889b7d71f89a4d","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_30.png","assets/tiles/black_forest/black_forest_ground_30.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/black_forest_ground_31.png","21c437eaf6ccec35a8fb241cb7c2544c79a0c62f908201a8c411d76a0e322c6a","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/black_forest_ground_31.png","assets/tiles/black_forest/black_forest_ground_31.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/dirt_path_center.png","144c5b0f0e9e1e1b6e14fe54f164e0725ae3b7a3535c0e391fc968dd6137c381","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/dirt_path_center.png","assets/tiles/black_forest/dirt_path_center.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/grass_blue.png","7fd9e83d01f7f87d6c886e279cbfc94556a893b6701d362bb64aec8c491c95dc","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/grass_blue.png","assets/tiles/black_forest/grass_blue.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/grass_fern.png","ded6c8ff5704531ff65e983da2f7c58497a4c4d1f5496b42a9a2b84a925bf245","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/grass_fern.png","assets/tiles/black_forest/grass_fern.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/grass_lichen.png","49e15758e1f4050a6c1b3d3005be87d4b1de490e0d8fa75a9d7f38a797466da2","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/grass_lichen.png","assets/tiles/black_forest/grass_lichen.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/grass_moss.png","957ba18d29476adf739ca8250093d54572fd05c2cea2e2e08fcbda8b41b47f53","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/grass_moss.png","assets/tiles/black_forest/grass_moss.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/grass_thorn.png","4450113bd2ac39d7c92f8df2dcef99cd76fcb11a05e129aa539a85a3fecdb1ec","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/grass_thorn.png","assets/tiles/black_forest/grass_thorn.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/black_forest/grass_withered.png","0711fa3c9ed96b088ca493444666faf97cd78c5af2428b6a2a9ce8bf280c676c","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/black_forest/grass_withered.png","assets/tiles/black_forest/grass_withered.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.4456313775510204","0.11224489795918367","0.4421237244897959","0.20247339660626978","0","255","127.26642219387755","0,0,112,56","8","6"
"assets/tiles/cave/cave_01.png","3e370857937e7a7e973729c2a9fdec98ea49bcc4d09909b260cd9791eee76461","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/cave/cave_01.png","assets/tiles/cave/cave_01.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.3942920918367347","0.16358418367346939","0.4421237244897959","0.2700710713345617","0","255","130.4279336734694","0,0,112,56","8","6"
"assets/tiles/cave/cave_02.png","ac25c5310e8cf4d76757b3e4d3fa9a8f19ef7aa736c82fb6ab1739cf83bebdda","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/cave/cave_02.png","assets/tiles/cave/cave_02.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.3942920918367347","0.16358418367346939","0.4421237244897959","0.2700710713345617","0","255","130.4279336734694","0,0,112,56","8","6"
"assets/tiles/cave/cave_03.png","4df3287cfa1fd7162968a9c68673ae367c589b364272a7809c7b7af6c2c65b53","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/cave/cave_03.png","assets/tiles/cave/cave_03.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.3942920918367347","0.16358418367346939","0.4421237244897959","0.2700710713345617","0","255","130.4279336734694","0,0,112,56","8","6"
